Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,Year,Month,Day,Hour,Day_of_Week,Is_Weekend,Avg_Number_of_Riders,Avg_Historical_Cost_of_Ride,Lag_Number_of_Riders,Lag_Historical_Cost_of_Ride
59,18,Urban,Gold,67,3.86,2024-10-21 09:00:00,Economy,98,288.3451530321269,2024,10,21,9,0,0,69.28571428571429,352.4022383510801,93.0,281.0521288708149
95,73,Urban,Regular,20,3.59,2024-10-21 18:00:00,Premium,138,666.8242060496077,2024,10,21,18,0,0,73.28571428571429,364.0350443496019,59.0,288.3451530321269
71,33,Suburban,Regular,4,4.88,2024-10-21 18:00:00,Premium,109,436.0192372930386,2024,10,21,18,0,0,74.57142857142857,367.5428975811166,95.0,666.8242060496077
20,7,Suburban,Gold,71,3.83,2024-10-21 09:00:00,Premium,51,248.22030676592635,2024,10,21,9,0,0,63.857142857142854,351.03968654604745,71.0,436.0192372930386
23,7,Urban,Gold,96,3.97,2024-10-21 14:00:00,Premium,165,493.2338839519256,2024,10,21,14,0,0,58.42857142857143,358.34177343402865,20.0,248.22030676592635
80,69,Suburban,Silver,94,4.44,2024-10-21 21:00:00,Economy,74,291.5110820764234,2024,10,21,21,0,0,63.0,352.64522307250877,23.0,493.2338839519256
58,10,Urban,Gold,51,4.27,2024-10-21 21:00:00,Premium,138,459.0606514814432,2024,10,21,21,0,0,58.0,350.1779026814144,80.0,291.5110820764234
71,25,Urban,Gold,72,4.46,2024-10-21 18:00:00,Economy,169,603.9358824371426,2024,10,21,18,0,0,59.714285714285715,365.53517068948867,58.0,459.0606514814432
69,26,Rural,Gold,48,4.28,2024-10-21 18:00:00,Premium,175,502.6040622268877,2024,10,21,18,0,0,56.0,363.12378467898014,71.0,603.9358824371426
89,54,Suburban,Gold,48,4.38,2024-10-21 14:00:00,Economy,24,74.78832688768996,2024,10,21,14,0,0,58.57142857142857,358.4253368538811,69.0,502.6040622268877
84,62,Urban,Silver,52,4.61,2024-10-21 14:00:00,Economy,29,126.23081147979764,2024,10,21,14,0,0,67.71428571428571,358.3074129048904,89.0,74.78832688768996
98,61,Urban,Silver,91,4.28,2024-10-21 21:00:00,Economy,95,319.94237960548924,2024,10,21,21,0,0,78.42857142857143,358.2721333657808,84.0,126.23081147979764
95,25,Urban,Gold,26,3.62,2024-10-21 09:00:00,Economy,81,207.61291922267668,2024,10,21,9,0,0,80.57142857142857,359.43947150523326,98.0,319.94237960548924
79,29,Rural,Silver,29,4.22,2024-10-21 21:00:00,Economy,99,304.74417790488224,2024,10,21,21,0,0,83.57142857142857,354.423951263343,95.0,207.61291922267668
82,10,Urban,Silver,97,4.43,2024-10-21 21:00:00,Economy,177,481.7658793191911,2024,10,21,21,0,0,85.14285714285714,363.82148910429277,79.0,304.74417790488224
87,5,Rural,Gold,6,3.76,2024-10-21 18:00:00,Economy,28,83.3353748167845,2024,10,21,18,0,0,87.71428571428571,357.22943276156826,82.0,481.7658793191911
83,35,Rural,Gold,3,4.32,2024-10-21 21:00:00,Premium,116,513.6451022177532,2024,10,21,21,0,0,86.85714285714286,360.5660027735591,87.0,83.3353748167845
47,9,Rural,Regular,5,4.81,2024-10-21 21:00:00,Premium,178,561.374877548703,2024,10,21,21,0,0,81.57142857142857,374.8086878301326,83.0,513.6451022177532
34,7,Urban,Silver,54,4.71,2024-10-21 21:00:00,Premium,149,516.51117285383,2024,10,21,21,0,0,72.42857142857143,379.40892820482657,47.0,561.374877548703
26,13,Rural,Regular,14,4.19,2024-10-21 09:00:00,Economy,174,666.4286805847338,2024,10,21,9,0,0,62.57142857142857,396.2214313732003,34.0,516.51117285383
88,7,Rural,Gold,11,3.64,2024-10-21 21:00:00,Premium,130,573.2085393656391,2024,10,21,21,0,0,63.857142857142854,398.22451175934395,26.0,666.4286805847338
57,26,Rural,Regular,92,3.8,2024-10-21 18:00:00,Premium,67,283.7979251507492,2024,10,21,18,0,0,60.285714285714285,397.39649074832334,88.0,573.2085393656391
45,17,Rural,Silver,67,4.7,2024-10-21 14:00:00,Economy,15,66.78323718712389,2024,10,21,14,0,0,54.285714285714285,391.6529804375581,57.0,283.7979251507492
82,26,Urban,Gold,35,4.71,2024-10-21 09:00:00,Economy,114,289.2390324634591,2024,10,21,9,0,0,54.142857142857146,382.5554476506202,45.0,66.78323718712389
54,39,Rural,Gold,88,4.59,2024-10-21 18:00:00,Economy,42,147.42638660593482,2024,10,21,18,0,0,55.142857142857146,371.90233070783495,82.0,289.2390324634591
95,24,Suburban,Gold,79,3.5,2024-10-21 14:00:00,Economy,130,552.2304431046015,2024,10,21,14,0,0,63.857142857142854,379.3955674200507,54.0,147.42638660593482
63,31,Suburban,Silver,2,3.81,2024-10-21 18:00:00,Premium,160,632.5601419476765,2024,10,21,18,0,0,69.14285714285714,389.41111828078584,95.0,552.2304431046015
43,18,Urban,Gold,58,4.22,2024-10-21 18:00:00,Economy,156,494.7452574847764,2024,10,21,18,0,0,62.714285714285715,390.66644956853526,63.0,632.5601419476765
33,14,Suburban,Regular,87,4.81,2024-10-21 18:00:00,Premium,17,118.98653335805044,2024,10,21,18,0,0,59.285714285714285,376.20545977649596,43.0,494.7452574847764
33,23,Urban,Gold,24,4.21,2024-10-21 09:00:00,Premium,11,91.38952597435124,2024,10,21,9,0,0,57.57142857142857,369.88337301328045,33.0,118.98653335805044
84,29,Urban,Regular,92,4.55,2024-10-21 09:00:00,Premium,94,424.1559867017463,2024,10,21,9,0,0,57.857142857142854,374.4104008022678,33.0,91.38952597435124
44,6,Suburban,Gold,80,4.13,2024-10-21 21:00:00,Premium,40,157.36483032789283,2024,10,21,21,0,0,56.42857142857143,357.42842161154397,84.0,424.1559867017463
53,27,Suburban,Regular,78,3.63,2024-10-21 21:00:00,Premium,58,279.09504825213924,2024,10,21,21,0,0,50.42857142857143,352.1976153101807,44.0,157.36483032789283
78,63,Rural,Gold,14,4.21,2024-10-21 14:00:00,Economy,147,655.065105532243,2024,10,21,14,0,0,52.57142857142857,365.7591086023913,53.0,279.09504825213924
